6592183624,1620.3064439296722,32547836.36118713
6570105944,1994.1300208568573,26357783.59598395
6967349792,1158.4614851474762,48114502.769942544
6635055816,1415.0945456027985,37510176.75316452
6747739424,1206.3688290119171,44747438.837767534
6994412856,1352.7599034309387,41363809.4284753
6794502912,1204.6336262226105,45122452.26496381
6845959496,1387.181261062622,39481268.60223468
6846346704,1396.7238211631775,39213746.34134002
6886277136,1202.635394334793,45807912.64543793
6787993370.4,1393.8295330762862,38960249.926220976
