2241103952,230.0608570575714,77930821.63261442
2240230200,227.07839059829712,78923589.13052116
2240706312,231.81738424301147,77326601.51668672
2241566376,226.8473722934723,79051085.43554428
2241978216,227.84547114372253,78719254.9317176
2241792592,227.24222445487976,78921691.50791325
2242722720,228.0274384021759,78682556.29989481
2239963624,226.97427248954773,78950397.30912767
2240506720,223.2398726940155,80290557.16479316
2242414576,225.3777039051056,79596678.36332773
2241298528.8,227.45109872817994,78831838.2749519
