4392558080,479.92233180999756,73221149.1544265
4391973864,447.61632442474365,78495329.58199176
4391910552,486.94154834747314,72155034.90149513
4388438336,480.1887083053589,73111895.55435075
4392598624,475.2221448421478,73946025.81845705
4392750200,460.90412425994873,76245795.49255672
4390518320,478.82665395736694,73354618.56542207
4390972616,492.0250549316406,71394292.98550756
4392540616,493.32454442977905,71231657.3841218
4390679936,487.26605892181396,72086776.5050637
4391494114.4,478.223749423027,73463421.58369677
