7038291016,818.6739430427551,68777476.80441248
7036777400,806.8014237880707,69774566.0086828
7035883800,811.8089139461517,69335368.74631262
7037503128,833.602560043335,67538210.32060318
7037251880,800.825501203537,70299977.90453897
7036310072,822.3576724529266,68450119.0438181
7036384240,782.080867767334,71976027.33934462
7033364184,815.822331905365,68969567.6025291
7037438200,813.0528039932251,69244586.973307
7037429664,823.934647321701,68329979.19799599
7036663358.4,812.8960665464401,69250312.78150982
