4331765008,510.23969411849976,67917334.66340588
4333680552,519.1045508384705,66787016.91210578
4333100432,551.700117111206,62832691.85714641
4330592880,504.5980603694916,68658097.92180218
4330987176,519.4702508449554,66698520.94829824
4334021200,513.9476890563965,67462448.685503
4332292824,518.4299728870392,66852505.45795838
4333721120,506.76178336143494,68414332.13457747
4333194720,517.1618854999542,67030380.10329759
4334350400,513.552262544632,67519521.82663487
4332770631.2,517.496626663208,66980465.69520633
