4393604896,414.1603944301605,84867697.73425816
4391393192,411.446870803833,85384403.25810523
4389137536,412.59632563591003,85102794.44171558
4389298872,413.4760208129883,84924854.66740511
4388416856,414.9471912384033,84606753.79732712
4390020072,417.32386803627014,84155648.08516455
4390356752,415.1016581058502,84612656.51471749
4389613368,414.1035442352295,84802237.10437989
4389299152,402.5265254974365,87234979.53981079
4389525040,412.8966145515442,85048409.41391698
4390066573.6,412.8579013347626,85066877.67208989
