7035160512,881.9385986328125,63815422.27911064
7035357672,909.3402063846588,61894174.45838951
7035101104,893.7425436973572,62972059.71550801
7033790016,902.8917164802551,62322335.11606322
7035710152,953.902626991272,59005688.445928775
7039487120,891.7755522727966,63150303.701948546
7034690160,890.4461176395416,63201489.865759075
7034142456,938.0319919586182,59990640.11718965
7034603696,926.5879726409912,60735549.38080833
7036180192,923.1031234264374,60978497.534556046
7035422308.0,911.1760450124741,61770037.49393947
