6148414512,2074.9765572547913,23704998.460838117
6341797656,1832.3570256233215,27688043.61734114
6144654112,1858.4103450775146,26451226.461478636
6119681408,2068.164518594742,23671932.68418761
6275815256,1868.9208149909973,26863910.790271685
6295657968,1898.9181244373322,26523136.040382843
6257197456,1862.4644136428833,26877066.36503727
6314858680,1843.3776531219482,27405599.365079172
5862064408,2254.3938658237457,20802272.386801504
6387922608,1662.1267411708832,30745778.64501493
6214806406.4,1922.411005973816,25862550.254187
