5189624536,593.2561190128326,69981572.81054854
5187830496,602.8077969551086,68848883.80282633
5189264432,604.3802258968353,68688738.77267826
5187965328,628.3411026000977,66052853.222964615
5187928024,592.2068943977356,70082642.71257477
5189166392,593.796585559845,69911704.01705877
5188038584,634.9609673023224,65365133.93623872
5190009512,575.8246421813965,72105417.26507135
5190502472,583.4391496181488,71171123.50649898
5187349992,575.4767591953278,72112034.53989446
5188767976.8,598.4490242719651,69362873.24538392
