4153908064,401.6312174797058,82740740.92280726
4154638696,397.8792119026184,83535677.59688546
4155638888,399.33997869491577,83250144.93326826
4152891144,394.5846621990204,84197720.62818533
4153634112,397.1852695941925,83661392.9060119
4153296680,394.9566581249237,84126632.01512757
4153424104,400.9772391319275,82866032.25642863
4155301320,405.40077233314514,81998883.1513189
4154179400,396.9904704093933,83713433.1353805
4155436448,395.82016944885254,83986350.74682744
4154234885.6,398.4765649318695,83402342.84664203
