4394714232,396.073406457901,88765651.22212249
4394141864,394.1017906665802,89198110.0936951
4393219816,394.02164101600647,89197533.5095167
4391760184,396.68264532089233,88569746.84026988
4392158384,395.07498264312744,88938223.41502097
4392135496,397.2670922279358,88447003.67942825
4392897736,395.5585618019104,88844447.52734023
4392754856,425.2674491405487,82635148.5847809
4395761384,408.0030870437622,86190747.54262362
4391507160,396.1849048137665,88675910.80108018
4393105111.2,399.8235561132431,87900876.15459512
