5190770352,529.8415334224701,78374684.1206747
5189271616,539.9235625267029,76888981.7175683
5188471992,538.9805915355682,77011633.7913827
5189601584,531.0899169445038,78172850.4861415
5189440200,536.7390575408936,77347681.36719206
5187898520,549.9514012336731,75467010.47928667
5189270480,537.6701633930206,77211209.89496753
5189578088,544.8427126407623,76199284.19850896
5191208208,532.1693296432495,78038442.56082974
5190143368,537.707277059555,77218867.43110086
5189565440.8,537.8915545940399,77183817.39184128
