2241335856,203.9746217727661,87906459.59856382
2242083304,203.896635055542,87969408.75024252
2241687208,206.07254362106323,87025167.68549737
2241493128,203.62862873077393,88062003.53933822
2242446240,202.83296012878418,88445043.19519706
2243009600,205.12079048156738,87480536.50667115
2244252408,203.76165628433228,88112845.13189603
2242295880,203.5914237499237,88109639.93274163
2242720704,204.61752581596375,87684403.18322054
2242329744,210.5803418159485,85186669.36004281
2242365407.2,204.8077127456665,87589100.12279099
