4390187984,474.9479537010193,73948110.73153725
4391535648,476.04730677604675,73799987.27842346
4389207360,466.73578357696533,75232412.24595267
4392114152,480.2889175415039,73157867.96801046
4392138904,469.5414056777954,74832827.96173993
4391505008,472.5794961452484,74341016.3804527
4390486040,487.07984948158264,72111150.47642326
4391534760,467.38837218284607,75167206.05590071
4390952664,458.80272364616394,76563672.1439583
4391332272,472.07427883148193,74417649.40669584
4391099479.2,472.5486087560654,74339010.17309704
